split,label,label_name,utterance,speaker,sentiment,dialogue_id,utterance_id,season,episode,start_time,end_time
train,0,neutral,"No, just a Friday night.",Monica,neutral,943,5,7,3,"0:13:42,113","0:13:44,177"
train,0,neutral,Would she?,Phoebe,neutral,944,0,7,1,"00:14:04,426","00:14:06,052"
train,3,anger,Would she? You ate my candy bar!,Joey,negative,944,1,7,1,"00:14:07,263","00:14:11,808"
train,6,disgust,"Oh God, I hate my job, I hate it, I hate my job, I hate it.",Rachel,negative,945,0,3,11,"00:04:38,319","00:04:40,737"
train,2,sadness,"I know honey, I’m sorry.",Monica,negative,945,1,3,11,"00:04:40,947","00:04:42,572"
train,2,sadness,"Oh, I wanna quit, but then I think I should stick it out, then I think why would such a person stay in such a demeaning job, just because it’s remotely related to the field they’re interested in.",Rachel,negative,945,2,3,11,"00:04:42,740","00:04:50,872"
train,1,joy,"Gee, I don’t know Rach. Order up!! I got a Yentel soup, a James Beans, and a Howdy hold the Dowdy!",Monica,positive,945,3,3,11,"00:04:57,213","00:05:02,926"
train,2,sadness,"Oh honey, come on, I’m sorry, I didn’t....",Rachel,negative,945,4,3,11,"00:05:03,094","00:05:05,762"
train,6,disgust,"I don’t mind paying my dues, y'know, its just how much am I gonna learn about fashion by walking Mira, the arthritic seamstress, to the bathroom.",Rachel,negative,945,5,3,11,"00:05:05,930","00:05:12,644"
train,3,anger,Hi! Is my misery amusing to you?,Rachel,negative,945,6,3,11,"00:05:16,691","00:05:19,735"
train,4,fear,"I’m sorry, I wa, I wa, I was just ah....",Guy,negative,945,7,3,11,"00:05:19,902","00:05:22,779"
train,3,anger,"It’s not funny, this is actually my job.",Rachel,negative,945,8,3,11,"00:05:22,947","00:05:25,073"
train,0,neutral,"Oh believe me, I-I-I’ve been there. I had to sort mannequin heads at that Mannequins Plus.",Guy,neutral,945,9,3,11,"00:05:25,241","00:05:30,329"
train,1,joy,"Oh well then, so I’m just going to go back to talking to my friend here.",Rachel,positive,945,10,3,11,"00:05:30,496","00:05:34,875"
train,1,joy,And you can go back to enjoying your little hamburger.,Rachel,positive,945,11,3,11,"00:05:35,043","00:05:38,086"
train,0,neutral,"Ah, just one other thing.",Guy,neutral,945,12,3,11,"0:05:39,464","0:05:41,258"
train,1,joy,Yes?!,Rachel,positive,945,13,3,11,"0:05:41,258","0:05:42,826"
train,0,neutral,"I ah, I work at",Guy,neutral,945,14,3,11,"00:05:42,925","00:05:44,509"
train,0,neutral,Do you want my pickle?,Rachel,neutral,945,15,3,11,"00:05:51,017","00:05:52,267"
train,0,neutral,Do you think they have yesterday's daily news?,Phoebe,neutral,946,0,1,11,"00:00:02,377","00:00:04,545"
train,5,surprise,Why?,Monica,negative,946,1,1,11,"0:00:04,713","0:00:05,095"
train,0,neutral,"Just wanna check my horoscope, see if it was right.",Phoebe,neutral,946,2,1,11,"0:00:05,095","0:00:06,762"
train,5,surprise,Oh my God.,Monica,positive,946,3,1,11,"0:00:09,968","0:00:13,681"
train,0,neutral,Phoebe.,Monica,neutral,946,4,1,11,"0:00:13,681","0:00:13,820"
train,0,neutral,"Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression.",Monica,neutral,946,5,1,11,"00:00:13,930","00:00:21,103"
train,1,joy,"Where? Ooh, come to Momma.",Phoebe,positive,946,6,1,11,"00:00:17,058","00:00:21,103"
train,3,anger,"He's coming. Be cool, be cool, be cool.",Monica,negative,946,7,1,11,"00:00:21,771","00:00:24,106"
train,1,joy,We should do something. Whistle.,Phoebe,positive,946,8,1,11,"0:00:27,318","0:00:28,870"
train,3,anger,We are not going to whistle.,Monica,negative,946,9,1,11,"0:00:28,870","0:00:30,007"
train,0,neutral,"Come on, do it.",Phoebe,neutral,946,10,1,11,"0:00:30,113","0:00:30,739"
train,3,anger,No!,Monica,negative,946,11,1,11,"0:00:30,739","0:00:31,091"
train,1,joy,Do it!,Phoebe,positive,946,12,1,11,"0:00:31,091","0:00:31,300"
train,3,anger,No!,Monica,negative,946,13,1,11,"0:00:31,300","0:00:31,440"
train,1,joy,Do it do it do it!,Phoebe,positive,946,14,1,11,"0:00:31,489","0:00:32,449"
train,1,joy,Woo-woo!,Monica,positive,946,15,1,11,"0:00:32,449","0:00:33,556"
train,5,surprise,I can't believe you did that!,Phoebe,negative,946,16,1,11,"00:00:38,955","00:00:41,331"
train,0,neutral,"Hi! Umm, I’m Monica Geller, I’m the chef at Alessandro’s.",Monica,neutral,947,0,8,21,"00:08:35,224","00:08:38,227"
train,5,surprise,Still?,The Food Critic,negative,947,1,8,21,"00:08:38,393","00:08:40,479"
train,0,neutral,"I think the things that you said about me are really unfair, and I would like for you to give my bouillabaisse another chance.",Monica,neutral,947,2,8,21,"00:08:40,646","00:08:49,404"
train,1,joy,I don’t see any reason why I would do that to myself again.,The Food Critic,positive,947,3,8,21,"00:08:46,443","00:08:49,404"
train,3,anger,"Either eat it, or be in it.",Joey,negative,947,4,8,21,"00:08:49,571","00:08:52,282"
train,1,joy,"Spoon? So, what do you think?",Monica,positive,947,5,8,21,"00:08:59,706","00:09:02,292"
train,6,disgust,"I’m torn, between my integrity and my desire to avoid a beating. But I must be honest, your soap is abysmal.",The Food Critic,negative,947,6,8,21,"00:09:02,459","00:09:11,426"
train,1,joy,Thata girl! Huh? We should get out of here.. there’s a new class comin’ in.,Joey,positive,947,7,8,21,"00:09:14,054","00:09:19,518"
train,0,neutral,"Welcome to introduction to cooking. Now, before we start, can anyone tell me the difference between a hollandaise sauce and a bearnaise sauce?",The Cooking Teacher,neutral,947,8,8,21,"00:09:19,685","00:09:26,316"
train,0,neutral,I can.,Monica,neutral,947,9,8,21,"0:09:28,902","0:09:29,664"
train,0,neutral,"Okay, go ahead.",The Cooking Teacher,neutral,947,10,8,21,"0:09:29,664","0:09:31,124"
train,0,neutral,"Well umm, they both have a egg yolk and butter base, but a bearnaise has shallots, shirvel, and most importantly tarragon.",Monica,neutral,947,11,8,21,"00:09:31,238","00:09:42,874"
train,0,neutral,"That’s very good, what’s your name?",The Cooking Teacher,neutral,947,12,8,21,"0:09:40,080","0:09:42,352"
train,0,neutral,Monica.,Monica,neutral,947,13,8,21,"0:09:42,352","0:09:42,918"
train,0,neutral,"Monica, you go to the head of the class.",The Cooking Teacher,neutral,947,14,8,21,"0:09:43,041","0:09:45,002"
train,1,joy,Okay.,Monica,positive,947,15,8,21,"0:09:45,002","0:09:47,088"
train,0,neutral,"And there's a country called Argentinaaaa, it's a place I've never seeeeen.",Phoebe,neutral,948,0,9,19,"00:06:21,006","00:06:26,720"
train,0,neutral,But I'm told for fifty pesos you can buy a human spleen.,Phoebe,neutral,948,1,9,19,"00:06:26,887","00:06:33,185"
train,0,neutral,Human spleeeen.,Phoebe,neutral,948,2,9,19,"00:06:33,352","00:06:37,231"
train,1,joy,Olé!,Phoebe,positive,948,3,9,19,"00:06:37,398","00:06:38,607"
train,5,surprise,What are you doing here!,Monica,positive,948,4,9,19,"00:06:40,734","00:06:42,164"
train,1,joy,"Well, you said that you had customers lined up in the street, so I am here to entertain!",Phoebe,positive,948,5,9,19,"00:06:42,361","00:06:46,365"
train,1,joy,Great!,Monica,positive,948,6,9,19,"0:06:46,532","0:06:47,094"
train,1,joy,Yeah!,Phoebe,positive,948,7,9,19,"0:06:47,094","0:06:49,370"
train,1,joy,"It really has been great too, you know, some of this people must have seen me play before because they were requesting a bunch of my songs!",Phoebe,positive,948,8,9,19,"00:06:46,532","00:06:54,081"
train,1,joy,"Yeah, ""You suck"" and ""shut up and go home"".",Phoebe,positive,948,9,9,19,"00:06:54,248","00:06:58,710"
train,1,joy,Listen Phoebe...,Monica,positive,948,10,9,19,"0:07:00,546","0:07:01,589"
train,0,neutral,Yeah.,Phoebe,neutral,948,11,9,19,"0:07:01,589","0:07:02,063"
train,0,neutral,"You know how much I love listening to your music, you know, but...",Monica,neutral,948,12,9,19,"00:07:02,172","00:07:08,095"
train,0,neutral,But what?,Phoebe,neutral,948,13,9,19,"00:07:05,217","00:07:08,095"
train,0,neutral,This is kind of a classy place.,Monica,neutral,948,14,9,19,"00:07:08,262","00:07:13,183"
train,0,neutral,"Ok, say no more.",Phoebe,neutral,948,15,9,19,"00:07:13,600","00:07:14,893"
train,2,sadness,"I'm so bored! Stupid rain, we... we can't do anything.",Joey,negative,949,0,9,23,"00:17:58,118","00:18:04,290"
train,0,neutral,"Well, I've brought some books. We could read.",Rachel,neutral,949,1,9,23,"00:18:04,458","00:18:07,168"
train,1,joy,"Hey, it hasn't come to that yet.",Joey,positive,949,2,9,23,"00:18:07,336","00:18:09,295"
train,1,joy,Hey hey hey! Don't mind if I do!,Joey,positive,949,3,9,23,"00:18:10,672","00:18:12,632"
train,0,neutral,"I'm sorry sir, these are for the pharmaceutical convention",Waiter,neutral,949,4,9,23,"00:18:12,800","00:18:16,260"
train,0,neutral,"Hey Rach, do you feel like going to a convention?",Joey,neutral,949,5,9,23,"00:18:18,806","00:18:21,015"
train,2,sadness,We can't. We're not pharmacists!,Rachel,negative,949,6,9,23,"00:18:21,517","00:18:24,894"
train,0,neutral,"I know we're not, but Frank Medeio and... Eva Trorro... womba...",Joey,neutral,949,7,9,23,"00:18:25,062","00:18:29,315"
train,0,neutral,Kate Miller?,Rachel,neutral,949,8,9,23,"0:18:34,196","0:18:35,197"
train,0,neutral,Kate Miller it is.,Joey,neutral,949,9,9,23,"0:18:35,197","0:18:37,309"
train,1,joy,And... that's the most sex I'm gonna have this weekend.,Rachel,positive,949,10,9,23,"00:18:39,952","00:18:43,830"
train,0,neutral,In that case should I make sure it's on real good?,Joey,neutral,949,11,9,23,"00:18:43,997","00:18:47,667"
train,0,neutral,Thank you.,Rachel,neutral,949,12,9,23,"00:18:53,590","00:18:55,341"
train,5,surprise,Oh my God!,Chandler,negative,950,0,5,11,"00:17:56,283","00:17:58,326"
train,2,sadness,"We heard about your pants, I'm so sorry.",Monica,negative,950,1,5,11,"00:17:59,620","00:18:02,538"
train,3,anger,This year was supposed to be great!,Ross,negative,950,2,5,11,"00:18:02,706","00:18:05,458"
train,6,disgust,"But, it's only the second day and I'm a loser with stupid leather pants that don't even fit!",Ross,negative,950,3,5,11,"00:18:06,376","00:18:12,465"
train,2,sadness,"No. No, you're not a loser.",All,negative,950,4,5,11,"00:18:13,675","00:18:16,302"
train,3,anger,Look at me!,Ross,negative,950,5,5,11,"00:18:16,512","00:18:18,429"
train,1,joy,"Hey, hey, look. Look Ross, Ben drew a picture of you! Huh? You're-you're a cowboy!",Monica,positive,950,6,5,11,"00:18:24,728","00:18:31,984"
train,2,sadness,"Oh, be-because of the leather pants.",Ross,negative,950,7,5,11,"00:18:34,696","00:18:38,616"
train,1,joy,"See? Ben doesn't think you're a loser, he thinks you're a cowboy! Now that's something.",Monica,positive,950,8,5,11,"00:18:40,494","00:18:44,705"
train,1,joy,That really is something.. that's really cool.,Rachel,positive,950,9,5,11,"0:18:44,873","0:18:47,835"
train,1,joy,Howdy partner!,Joey,positive,950,10,5,11,"0:18:47,835","0:18:47,977"
train,1,joy,Maybe I should get another pair!,Ross,positive,950,11,5,11,"00:18:49,628","00:18:51,712"
train,1,joy,"Ooh, y'know, they-they had some with fringe all down the sides.",Ross,positive,950,12,5,11,"00:18:54,383","00:18:58,261"
train,1,joy,I'm gonna go kiss Ben goodnight.,Ross,positive,950,13,5,11,"00:19:00,556","00:19:02,723"
train,1,joy,I can't believe he thinks I'm a cowboy.,Ross,positive,950,14,5,11,"00:19:06,270","00:19:09,188"
train,1,joy,I would make a good cowboy.,Ross,positive,950,15,5,11,"00:19:10,274","00:19:12,567"
train,0,neutral,"Okay, now that everything's wrapped up here, I think I'm, I'm gonna go do my laundry.",Monica,neutral,950,16,5,11,"00:19:18,282","00:19:21,659"
train,0,neutral,"Oh yeah, me too. Y'know if this shirt is dirty. Yep.",Chandler,neutral,950,17,5,11,"00:19:21,827","00:19:24,787"
train,3,anger,"No you didn't. You said you would, but you never did!",Ross,negative,951,0,5,10,"0:14:59,648","0:15:01,484"
train,5,surprise,Oh yeah!,Chandler,negative,951,1,5,10,"0:15:01,484","0:15:02,533"
train,0,neutral,Great nap.,Joey,neutral,952,0,8,19,"0:18:13,551","0:18:14,573"
train,0,neutral,It really was.,Ross,neutral,952,1,8,19,"0:18:14,573","0:18:17,159"
train,1,joy,"Uh me? Gay? No! No. No, but I have a number of close friends who are.",Joey,positive,952,2,8,19,"00:18:30,527","00:18:36,533"
train,0,neutral,"So, let’s talk about women. I’m sure our female readers will be interested to know about your romantic life.",The Interviewer,neutral,952,3,8,19,"00:18:39,119","00:18:45,250"
train,0,neutral,"Oh-oh-oh-oh, how I do it is, I look a woman up and down and say, ""Hey, how you doin’?""",Joey,neutral,952,4,8,19,"00:18:49,462","00:18:53,133"
train,6,disgust,"Oh, please!",Phoebe,negative,952,5,8,19,"00:18:55,218","00:18:56,803"
train,0,neutral,"Hey, how you doin’?",Joey,neutral,952,6,8,19,"00:18:56,970","00:18:59,973"
train,0,neutral,Hey Mikey,Phoebe,neutral,953,0,9,12,"00:08:13,618","00:08:16,036"
train,0,neutral,Hey P,Mike,neutral,953,1,9,12,"00:08:13,618","00:08:16,218"
train,0,neutral,What are you doing?,Phoebe,neutral,953,2,9,12,"0:08:16,245","0:08:16,913"
train,0,neutral,Setting rattraps,Mike,neutral,953,3,9,12,"0:08:16,913","0:08:18,727"
train,5,surprise,To kill Bob??,Phoebe,negative,953,4,9,12,"0:08:18,873","0:08:19,625"
train,0,neutral,"No, no, to test his neck strength.",Mike,neutral,953,5,9,12,"0:08:19,625","0:08:23,525"
train,3,anger,"No, Mike, I don't want to kill him!",Phoebe,negative,953,6,9,12,"00:08:23,669","00:08:26,992"
train,2,sadness,"I thought we were just gonna capture him and, and you know, set him free in the country side where he can maybe meet a friendly possom and a wisecracking owl.",Phoebe,negative,953,7,9,12,"00:08:23,669","00:08:34,888"
train,0,neutral,"Ok, ok, I'll throw away the traps.",Mike,neutral,953,8,9,12,"0:08:35,181","0:08:37,267"
train,0,neutral,"I'll find Bob, I'll get him.",Phoebe,neutral,953,9,9,12,"0:08:37,267","0:08:38,993"
train,4,fear,Bob?,Phoebe,negative,953,10,9,12,"0:08:39,101","0:08:39,663"
train,2,sadness,Bob!,Phoebe,negative,953,11,9,12,"0:08:39,663","0:08:43,283"
train,3,anger,Robert!,Phoebe,negative,953,12,9,12,"00:08:43,397","00:08:45,815"
train,0,neutral,"Oh wait, I think I hear him.",Phoebe,neutral,953,13,9,12,"00:08:47,485","00:08:49,194"
train,5,surprise,Oh - Oh my god!,Phoebe,positive,953,14,9,12,"0:08:50,988","0:08:54,826"
train,5,surprise,Bob had babies!,Phoebe,positive,953,15,9,12,"0:08:54,826","0:08:56,078"
train,5,surprise,Bob's a mom!,Phoebe,positive,953,16,9,12,"0:08:56,078","0:08:56,224"
train,0,neutral,Better think of a new name for him.,Mike,neutral,953,17,9,12,"00:08:56,285","00:08:57,869"
train,0,neutral,"I don't know, I kinda like Bob for a girl.",Phoebe,neutral,953,18,9,12,"00:08:58,037","00:09:00,497"
train,0,neutral,"I don't know, I mean I'm not sure ...",Mike,neutral,953,19,9,12,"00:09:00,665","00:09:02,415"
train,2,sadness,"Oh my god, we killed Bob!",Phoebe,negative,953,20,9,12,"00:09:05,586","00:09:09,506"
train,0,neutral,"Maybe it wasn't Bob, maybe it was a mouse.",Mike,neutral,953,21,9,12,"00:09:09,674","00:09:12,342"
train,0,neutral,Suzie,Phoebe,neutral,953,22,9,12,"00:09:12,510","00:09:14,886"
train,1,joy,"Hmmm, soup!",Joey,positive,954,0,5,18,"00:15:35,267","00:15:44,067"
train,0,neutral,"Joey, Ross is gonna be here any second, would you mind watching Ben for me while I use the ladies' room?",Carol,neutral,954,1,5,18,"00:15:45,069","00:15:49,155"
train,0,neutral,"Oh yeah, no problem.",Joey,neutral,954,2,5,18,"0:15:49,323","0:15:50,385"
train,0,neutral,Thanks.,Carol,neutral,954,3,5,18,"0:15:50,385","0:15:50,583"
train,2,sadness,"Hi Ben! So you wanna be an actor huh? I gotta tell ya, it's no picnic. There's tons of rejection.",Joey,negative,954,4,5,18,"00:16:01,293","00:16:10,969"
train,5,surprise,Joey!,Ross,negative,954,5,5,18,"00:16:21,355","00:16:22,939"
train,5,surprise,What one? You wanted him to invite you to the party and he did it!,Monica,positive,955,0,5,7,"00:08:46,901","00:08:49,569"
train,3,anger,"Yeah, but he waited until the last minute!",Rachel,negative,955,1,5,7,"00:08:49,779","00:08:52,864"
train,3,anger,"So if I said yes, he would know I had nothing better to do than wait around for an invitation to his stupid party.",Rachel,negative,955,2,5,7,"00:08:49,779","00:08:56,868"
train,3,anger,"I said, ""No!""",Rachel,negative,955,3,5,7,"00:08:57,078","00:08:58,411"
train,0,neutral,Which puts,Rachel,neutral,955,4,5,7,"00:08:58,621","00:09:01,456"
train,3,anger,Great. So the ball is in his court?,Monica,negative,955,5,5,7,"00:09:01,707","00:09:04,084"
train,3,anger,Ball? There is no ball.,Rachel,negative,955,6,5,7,"00:09:04,293","00:09:07,462"
train,5,surprise,"Oh, hey Rach! I thought we said seven?",Danny,positive,956,0,5,10,"0:17:41,143","0:17:43,229"
train,0,neutral,"Yeah uh, y'know what uh, let's skip it.",Rachel,neutral,956,1,5,10,"0:17:43,229","0:17:46,086"
train,5,surprise,What?! Why?!,Danny,negative,956,2,5,10,"00:17:46,190","00:17:47,857"
train,0,neutral,"Umm, you-you and your sister seem to have umm, a very special bond, and",Rachel,neutral,956,3,5,10,"00:17:49,485","00:17:52,570"
train,3,anger,Oh great! That,Danny,negative,956,4,5,10,"00:17:52,738","00:17:56,324"
train,0,neutral,"Do-do you, do you have brothers?",Danny,neutral,956,5,5,10,"00:18:01,830","00:18:05,917"
train,0,neutral,"No, I have two sisters. But one of them has a very masculine energy.",Rachel,neutral,956,6,5,10,"00:18:06,085","00:18:11,297"
train,0,neutral,Are you close with them?,Danny,neutral,956,7,5,10,"0:18:11,465","0:18:12,857"
train,0,neutral,"No-no, they're not very nice people.",Rachel,neutral,956,8,5,10,"0:18:12,857","0:18:15,221"
train,0,neutral,"Okay, listen, I really like you.",Danny,neutral,956,9,5,10,"0:18:18,055","0:18:19,367"
train,0,neutral,Okay?,Danny,neutral,956,10,5,10,"0:18:19,367","0:18:20,827"
train,0,neutral,I think this can go somewhere.,Danny,neutral,956,11,5,10,"0:18:20,827","0:18:20,976"
train,0,neutral,"So what if I'm close to my family, are you gonna let that stand in the way of us?",Danny,neutral,956,12,5,10,"00:18:21,058","00:18:24,602"
train,0,neutral,"Well, uh, I-I don't know. See when-when you put it that way y'know it does sort of",Rachel,neutral,956,13,5,10,"00:18:25,521","00:18:30,149"
train,0,neutral,Danny! Hurry up! The bath is getting cold!,Krista,neutral,956,14,5,10,"00:18:30,317","00:18:33,820"
train,5,surprise,What?,Danny,negative,956,15,5,10,"0:18:37,032","0:18:37,834"
train,0,neutral,"Yeah, okay, I'll see you later.",Rachel,neutral,956,16,5,10,"0:18:37,834","0:18:39,465"
train,2,sadness,It’s over.,Ross,negative,957,0,4,1,"00:05:23,906","00:05:24,906"
train,2,sadness,"Oh, was it awful?",Rachel,negative,957,1,4,1,"00:05:25,450","00:05:30,120"
train,2,sadness,"Well, it was loong.",Ross,negative,958,0,1,1,"00:05:25,450","00:05:30,120"
train,0,neutral,"I didn’t even realise how late it was, until I noticed the 5 o’clock shadow on her head.",Ross,neutral,959,0,4,1,"00:05:30,580","00:05:35,042"
train,2,sadness,"Anyway, she didn’t want to stay.",Ross,negative,959,1,4,1,"0:05:41,382","0:05:43,093"
train,0,neutral,I called a cab. she just left.,Ross,neutral,959,2,4,1,"0:05:43,093","0:05:45,445"
train,0,neutral,I wrote you a letter.,Rachel,neutral,959,3,4,1,"00:05:53,102","00:05:54,644"
train,1,joy,Ohh! Thank you! I like mail.,Ross,positive,959,4,4,1,"00:05:58,316","00:06:00,233"
train,0,neutral,It’s just some things I’ve been thinking about.,Rachel,neutral,959,5,4,1,"00:06:04,447","00:06:06,823"
train,0,neutral,"Some things about us, and before we can even think about the two of us getting back together, I just need to know how you feel about this stuff.",Rachel,neutral,959,6,4,1,"00:06:06,991","00:06:15,374"
train,0,neutral,"Okay. Wow, it’s-it’s 5:30 in the morning. So, I’d better get cracking on this baby.",Ross,neutral,959,7,4,1,"00:06:18,169","00:06:28,053"
train,0,neutral,"Well, I’ll be waiting for you, just come up when you’re done.",Rachel,neutral,959,8,4,1,"00:06:36,270","00:06:39,481"
train,1,joy,"Okay, I’ll be up in, 18 pages. Front and back. Very exciting.",Ross,positive,959,9,4,1,"00:06:39,649","00:06:48,365"
train,3,anger,The waiter carried the breadsticks in his pants!,Monica,negative,960,0,4,9,"00:09:13,177","00:09:16,304"
train,0,neutral,"Well, you said that we except the",Allesandro,neutral,960,1,4,9,"00:09:17,557","00:09:21,351"
train,0,neutral,"All right, that I’ll retract.",Monica,neutral,960,2,4,9,"00:09:24,397","00:09:26,815"
train,6,disgust,"But I stand by my review, I know food and that wasn’t it.",Monica,negative,960,3,4,9,"00:09:26,983","00:09:30,193"
train,6,disgust,You’re marinara sauce tasted like tomato juice!,Monica,negative,960,4,4,9,"00:09:30,653","00:09:32,737"
train,6,disgust,You should serve it with vodka and a piece of celery.,Monica,negative,960,5,4,9,"00:09:32,905","00:09:35,865"
train,3,anger,"Hey! I’m proud of that sauce, it’s delicious.",Allesandro,negative,960,6,4,9,"00:09:36,033","00:09:38,368"
train,5,surprise,Oh my God! You own an Italian restaurant and you think that tastes good?! Where are you even from?,Monica,negative,960,7,4,9,"00:09:38,536","00:09:44,207"
train,0,neutral,Lebanon.,Allesandro,neutral,960,8,4,9,"00:09:45,918","00:09:47,752"
train,3,anger,"Hand me those tomatoes, I’m gonna show you what it should taste like! Come on, hand me them.",Monica,negative,960,9,4,9,"00:09:49,130","00:09:53,842"
train,0,neutral,How long is this gonna take? ‘Cause I got another critic to go yell at.,Allesandro,neutral,960,10,4,9,"00:09:55,011","00:09:58,513"
train,0,neutral,"Okay, then what happened?",Phoebe,neutral,961,0,5,12,"00:05:50,433","00:05:51,767"
train,3,anger,Ohh. Uh-huh. Uh-huh. You'll get your turn!,Phoebe,negative,961,1,5,12,"00:05:55,188","00:05:59,900"
train,0,neutral,"Hey Pheebs, what's going on?",Ross,neutral,961,2,5,12,"00:06:00,401","00:06:02,903"
train,3,anger,Nothing! This is not over!,Phoebe,negative,961,3,5,12,"00:06:03,404","00:06:04,446"
train,3,anger,No! No! No!,Ross,negative,961,4,5,12,"0:06:05,615","0:06:07,137"
train,5,surprise,What?!,Phoebe,negative,961,5,5,12,"0:06:07,137","0:06:07,749"
train,2,sadness,"I was up all night writing this really nasty letter to Emily! It was perfect and now it's all covered in-in… Actually, thanks!",Ross,negative,961,6,5,12,"00:06:07,867","00:06:16,249"
train,0,neutral,All right! Everybody ready to go to the movies?,Joey,neutral,961,7,5,12,"00:06:17,043","00:06:19,086"
train,2,sadness,"Uh actually, I think I'm gonna skip it.",Ross,negative,961,8,5,12,"00:06:19,253","00:06:22,172"
train,5,surprise,Really?,Joey,positive,961,9,5,12,"00:06:22,340","00:06:24,633"
train,2,sadness,"Yeah, I'm gonna stay and read my book. I just wanna be alone right now.",Ross,negative,961,10,5,12,"00:06:22,340","00:06:28,345"
train,0,neutral,"Oh. Are you sure you don't want to come? Tom Hanks, Meg Ryan, they get mail and stuff.",Joey,neutral,961,11,5,12,"00:06:26,761","00:06:32,682"
train,0,neutral,"That's okay, Joe.",Ross,neutral,961,12,5,12,"00:06:34,477","00:06:35,894"
train,0,neutral,"All right, let's go Pheebs.",Joey,neutral,961,13,5,12,"00:06:36,062","00:06:37,687"
train,5,surprise,Oh God!,Ross,negative,961,14,5,12,"00:06:40,483","00:06:42,109"
train,1,joy,That was amazing.,Chandler,positive,962,0,8,24,"0:21:27,733","0:21:28,735"
train,0,neutral,I know.,Monica,neutral,962,1,8,24,"0:21:28,735","0:21:30,571"
train,1,joy,"Hey, do you realize we may have just changed our lives forever?",Monica,positive,962,2,8,24,"00:21:32,529","00:21:38,368"
train,1,joy,We may have just started a family.,Monica,positive,962,3,8,24,"00:21:38,535","00:21:40,120"
train,1,joy,"Nine months from now we can be here, having our own baby.",Monica,positive,962,4,8,24,"00:21:40,579","00:21:44,916"
train,0,neutral,"And if not, we got to do it on a bucket.",Chandler,neutral,962,5,8,24,"00:21:45,625","00:21:48,336"
train,3,anger,Ross! You gotta stop! Okay?! You can’t just stare through the peep hole for three hours! You’re gonna get peep eye!,Chandler,negative,963,0,3,19,"00:12:38,007","00:12:47,682"
train,5,surprise,I knew it!,Ross,negative,963,1,3,19,"0:12:48,726","0:12:49,310"
train,3,anger,I knew it!,Ross,negative,963,2,3,19,"0:12:49,310","0:12:49,936"
train,3,anger,I always knew she liked him!,Ross,negative,963,3,3,19,"0:12:49,936","0:12:51,800"
train,3,anger,"Y'know, she’d say no, but here we are!",Ross,negative,963,4,3,19,"0:12:52,062","0:12:53,834"
train,0,neutral,Right?,Ross,neutral,963,5,3,19,"0:12:53,834","0:12:54,068"
train,3,anger,"We just broke up, first thing she does!",Ross,negative,963,6,3,19,"00:12:54,190","00:12:56,649"
train,0,neutral,You didn’t just break up.,Chandler,neutral,963,7,3,19,"00:12:56,859","00:12:58,401"
train,3,anger,"Hey, it’s been like three weeks!",Ross,negative,963,8,3,19,"00:12:58,569","00:13:00,528"
train,6,disgust,You slept with somebody three hours after you thought you broke up. I mean bullets have left guns slower!,Chandler,negative,963,9,3,19,"00:13:00,738","00:13:07,243"
train,0,neutral,"Hey, so uh, y'know how there's something I wanted to talk to you about?",Ross,neutral,964,0,5,5,"00:06:28,012","00:06:35,227"
train,1,joy,Oh yeah!,Rachel,positive,964,1,5,5,"00:06:33,476","00:06:35,227"
train,1,joy,"Well, y'know how I'm trying to work things out with Emily.",Ross,positive,964,2,5,5,"0:06:35,395","0:06:40,109"
train,0,neutral,"Well, there's this one thing… Okay, here goes.",Ross,neutral,964,3,5,5,"0:06:40,109","0:06:41,851"
train,5,surprise,I made a promise that--Oh hey!,Ross,negative,964,4,5,5,"00:06:53,496","00:06:55,747"
train,0,neutral,What?,Rachel,neutral,964,5,5,5,"0:06:55,915","0:06:57,876"
train,5,surprise,You're nose is bleeding!,Ross,negative,964,6,5,5,"0:06:57,876","0:06:58,016"
train,2,sadness,Oh God.,Rachel,negative,964,7,5,5,"00:06:58,126","00:07:00,252"
train,2,sadness,No!,Rachel,negative,964,8,5,5,"0:07:00,420","0:07:01,422"
train,3,anger,Oh not again!,Rachel,negative,964,9,5,5,"0:07:01,422","0:07:01,680"
train,2,sadness,This-this happened when my grandfather died.,Rachel,negative,964,10,5,5,"00:07:01,796","00:07:03,755"
train,6,disgust,It's ugh!,Rachel,negative,964,11,5,5,"0:07:03,923","0:07:04,925"
train,2,sadness,Sorry.,Rachel,negative,964,12,5,5,"0:07:04,925","0:07:05,972"
train,0,neutral,"Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?",Rachel,neutral,964,13,5,5,"00:07:07,969","00:07:11,721"
train,0,neutral,Umm,Ross,neutral,964,14,5,5,"00:07:15,059","00:07:16,518"
train,2,sadness,Sorry. Sorry.,Rachel,negative,964,15,5,5,"00:07:19,439","00:07:21,022"
train,2,sadness,"Okay, I uh, I can't see you anymore.",Ross,negative,964,16,5,5,"00:07:25,820","00:07:28,029"
train,0,neutral,"Yeah, I know. It's ridiculous! I can't see you either.",Rachel,neutral,964,17,5,5,"00:07:28,197","00:07:31,783"
train,4,fear,Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet! Not yet!,Monica,negative,965,0,4,2,"00:12:50,352","00:12:52,625"
